MATRICULA,REQUISITO,WA,SS,OVP,DISC,DISC EXTRA
A01198124,1,1,1,1,0,1
A01234461,1,1,1,1,0,1
A01369018,1,1,1,1,0,0
A01411953,1,1,1,1,0,1
A01722106,1,1,1,1,0,1
A01540893,1,1,1,1,0,1
A00835332,1,0,1,1,0,1
A01198262,1,1,1,1,0,1
A01285133,1,1,1,1,0,1
A01748462,1,1,1,1,0,1
A01613546,1,1,1,1,0,1
A01754361,1,1,1,1,0,1
A01571240,1,1,1,1,0,1
A01740974,1,1,1,0,0,1
A01662470,1,1,1,1,0,0
A00832676,1,1,1,1,0,1
A00828941,0,0,1,1,1,1
A00833363,1,1,1,1,0,1
A01705258,1,1,1,1,0,1
A01285308,1,1,1,1,0,1
A01571118,1,1,1,0,0,1
A01252531,1,1,1,1,0,1
A01747544,1,1,1,1,0,1
A01423595,1,1,1,1,0,1
A01177759,1,1,1,1,0,1
A01275655,1,1,1,1,0,0
A01411914,1,0,1,1,0,1
A07106565,1,1,1,1,0,1
A00829736,1,1,1,1,0,1
A00832822,1,0,1,1,0,1
A00830252,1,1,1,1,0,1
A00830589,1,1,1,1,0,1
A00832051,1,1,1,1,0,1
A00834796,1,1,1,1,0,1
A00833842,1,1,1,1,0,1
A01285506,1,1,1,1,0,1
A00834273,1,1,1,1,0,1
A01742161,1,1,1,1,0,1
A00832731,1,1,1,1,0,1
A00835421,1,1,1,1,0,1
A01253189,1,1,1,1,0,1
A00826864,1,1,1,1,0,0
A00829295,1,1,1,1,0,1
A00834396,1,1,1,1,0,1
A00829874,1,0,1,1,0,1
A00830762,0,1,1,0,0,1
A00831553,1,1,1,1,0,1
A00830313,1,0,1,1,0,1
A00829868,1,1,1,1,0,1
A00829935,0,1,1,1,0,0
A01571458,1,1,1,1,0,1
A00829191,1,1,1,0,0,1
A01412422,1,1,1,0,0,1
A00829679,1,1,1,1,0,1
A00830322,1,1,1,1,0,1
A00833471,1,1,1,1,0,1
A01562302,0,1,1,1,0,1
A00834745,1,1,1,1,0,1
A00833222,1,1,1,1,0,1
A00832790,1,1,1,1,0,1
A00830948,1,1,1,1,0,1
A01562387,1,1,1,1,0,1
A01562324,1,1,1,1,0,1
A00832482,1,1,1,1,0,1
A00832584,1,1,1,1,0,1
A01661114,1,1,1,1,0,1
A00832898,1,1,1,1,0,1
A00833056,1,1,1,1,0,1
A01246690,1,1,1,1,0,1
A00831873,1,1,1,1,0,1
A00832847,1,1,1,1,0,1
A00832742,1,1,1,1,0,1
A00832646,1,1,1,1,0,1
A00833748,1,1,1,1,0,1
A00831588,1,1,1,1,0,1
A00830681,1,1,1,1,0,0
A00832015,1,1,1,1,0,1
A00832949,1,0,1,1,0,1
A00832745,1,1,1,1,0,1
A00832092,1,1,1,1,0,1
A00833753,1,1,1,1,0,1
A00830641,1,1,1,1,0,1
A00833833,1,1,1,1,0,1
A00832715,1,1,1,1,0,1
A01742169,1,1,1,1,0,1
A00831829,1,1,1,1,0,1
A00831854,1,1,1,1,0,1
A01659241,1,1,1,1,0,1
A00832879,1,1,1,1,0,1
A00833356,1,1,1,1,0,1
A00573374,1,1,1,1,0,1
A01781925,1,1,1,1,0,1
A00832699,1,1,1,1,0,1
A00832290,1,1,1,1,0,1
A00831604,1,1,1,1,0,1
A01735969,1,1,1,1,0,1
A00832912,1,1,1,1,0,1
A01659795,1,1,1,1,0,1
A01735825,1,1,1,1,0,1
A00832240,1,1,1,1,1,1
A00832689,1,1,1,1,0,1
A01253712,1,1,1,1,0,1
A00833105,1,1,1,1,0,1
A00833136,1,1,1,1,0,1
A00833336,1,0,1,1,0,1
A00833485,1,1,1,1,0,1
A01236049,1,1,1,1,0,1
A01384293,1,1,1,1,0,1
A00832321,1,1,1,1,0,1
A00832210,1,1,1,1,0,1
A00832895,1,1,1,1,0,1
A00833978,1,1,1,1,0,1
A00832692,1,1,1,1,0,0
A01782798,1,1,1,1,0,0
A00833200,1,1,1,1,0,1
A00833117,1,1,1,1,0,1
A00834968,1,1,1,1,0,0
A01708842,1,1,1,1,0,1
A01742257,1,1,1,1,0,1
A01254123,1,1,1,1,0,1
A01236320,1,1,1,1,0,1
A00833905,1,1,1,0,0,1
A00831893,1,1,1,1,0,1
A00834845,1,0,1,1,0,1
A00832666,1,1,1,1,0,1
A01708318,1,1,1,1,0,1
A00832958,1,1,1,1,0,0
A00834747,1,1,1,1,0,1
A00833489,1,1,1,1,0,1
A01236258,1,1,1,1,0,1
A01254171,1,1,1,1,0,1
A00833169,1,0,1,1,0,1
A00833343,1,1,1,1,0,1
A01742102,1,1,1,1,0,1
A01640281,1,1,1,1,0,1
A00833436,1,0,1,0,0,1
A00833477,1,1,1,1,0,1
A01254050,1,1,1,1,0,1
A01236302,1,1,1,1,0,1
A00832612,1,1,1,1,0,1
A00833520,1,0,1,1,0,1
A01236257,1,1,1,1,0,1
A00833270,1,1,1,1,0,1
A00832713,1,1,1,1,0,1
A00832875,1,0,1,1,0,1
A01661101,1,1,1,1,0,0
A00833097,1,1,1,1,0,1
A01412640,1,1,1,1,0,1
A00833430,1,1,1,1,0,1
A00833313,1,0,1,1,0,1
A00833114,1,1,1,1,0,1
A00833690,1,1,1,1,0,1
A01641050,1,1,1,1,0,1
A00834016,1,1,1,1,0,1
A00833323,1,1,1,1,0,0
A00833455,1,1,1,1,0,1
A00833573,1,1,1,1,0,1
A01641059,1,1,1,1,0,0
A00833278,1,1,1,1,0,1
A00833177,1,1,1,1,0,1
A00833858,1,1,1,1,0,1
A00833195,1,1,1,1,0,1
A01562509,1,1,1,1,0,1
A00833434,1,1,1,1,0,1
A00834530,1,1,1,1,0,1
A01236245,1,1,1,1,0,1
A01277172,1,1,1,1,0,1
A01384484,1,1,1,1,0,1
A00831804,1,1,1,1,0,1
A01236354,1,1,1,1,0,1
A00833938,1,1,1,1,0,1
A01254040,1,1,1,1,0,1
A00833428,1,1,1,1,0,1
A01754282,1,1,1,1,0,1
A00834092,1,1,1,1,0,1
A00834413,1,1,1,1,0,1
A00834200,1,1,1,1,0,1
A00833849,1,1,1,1,0,1
A00834428,1,1,1,1,0,1
A01236358,1,1,1,1,0,1
A01709500,0,1,1,1,0,1
A00227827,1,1,1,1,0,1
A00227838,1,1,1,1,0,1
A00834131,1,1,1,1,0,1
A00834333,1,1,1,1,0,1
A00834975,1,1,1,1,0,1
A00573519,1,1,1,1,0,1
A01742374,1,1,1,1,0,1
A00834437,1,1,1,1,0,1
A00573717,1,1,1,1,0,1
A00835281,1,1,1,1,0,1
A00833995,0,1,1,1,0,1
A00832805,1,1,1,1,0,1
A00833108,1,1,1,1,0,1
A00835424,1,1,1,1,0,1
A01562791,1,1,1,1,0,1
A00834816,1,1,1,1,0,1
A01412657,1,1,1,1,0,1
A00834314,1,1,1,1,0,0
A00834430,1,1,1,1,0,1
A00834442,1,1,1,1,0,1
A00835107,1,1,1,1,0,1
A00835258,1,1,1,1,0,1
A00834329,1,1,1,1,0,0
A00835190,1,1,1,1,0,1
A00835084,1,1,1,1,0,1
A01174881,1,1,1,1,0,0
A00834363,1,1,1,1,0,1
A01541822,1,1,1,1,0,1
A01384769,1,1,1,1,0,1
A01277320,1,1,1,1,0,0
A01742394,1,1,1,1,0,1
A00833922,1,1,1,1,0,1
A00834589,1,1,1,1,0,1
A00834769,1,1,1,1,0,1
A00833172,1,1,1,1,0,1
A01613417,1,1,1,1,0,1
A00835230,1,1,1,1,0,1
A00835433,1,1,1,1,0,1
A00834287,1,1,1,1,0,0
A00834868,1,1,1,1,0,1
A00835231,0,1,1,1,0,1
A00835237,0,1,1,1,0,1
A00835376,1,1,1,1,0,1
A00835175,1,1,1,1,0,1
A00835443,1,1,1,1,0,0
A00833953,1,1,1,1,0,1
A00834121,1,1,1,1,0,1
A01174898,1,1,1,1,0,1
A01254273,1,1,1,1,0,0
A00835194,1,1,1,1,0,1
A00834042,1,1,1,1,0,1
A00834551,1,1,1,1,0,0
A01334318,1,1,1,1,0,1
A01655136,1,1,1,1,0,1
A01634807,1,1,1,1,0,1
A01798103,1,1,1,1,0,0
A00227101,1,1,1,1,0,1
A01634085,1,1,1,1,0,1
A00227173,1,1,1,1,0,1
A01654205,1,1,1,1,0,1
A01655595,1,1,1,1,0,1
A01741027,1,1,1,1,0,1
A01654087,1,1,1,1,0,1
A01654660,1,1,1,1,0,1
A01746219,1,1,1,1,0,1
A01655236,1,1,1,1,0,1
A00344622,1,1,1,1,0,1
A01654831,1,1,1,1,0,1
A01634209,1,1,1,1,0,1
A01747110,1,1,1,1,0,0
A01634975,1,1,1,1,0,1
A01746250,1,1,1,1,0,1
A01651497,1,1,1,1,0,1
A07094529,1,1,1,1,0,1
A01650708,1,1,1,1,0,1
A01701217,1,1,1,0,0,1
A01026999,0,1,1,1,0,1
A01742429,1,1,1,1,0,1
A01377857,1,1,1,1,0,1
A01653395,1,1,1,1,0,1
A01379491,1,1,1,1,0,1
A00344762,1,1,1,1,0,1
A01750782,1,1,1,1,0,1
A01378997,1,1,1,1,0,1
A01025006,1,1,1,1,0,1
A01653973,1,1,1,1,1,1
A01653773,1,1,1,1,0,1
A01633576,1,1,1,1,0,1
A01379611,1,1,1,1,0,1
A01633794,1,1,1,1,0,1
A01745130,1,1,1,1,1,1
A01254062,1,1,1,1,0,1
A01639733,1,1,1,1,0,1
A01367189,1,1,1,1,1,1
A01745615,1,1,1,1,0,1
A01745197,1,1,1,1,0,1
A01025337,1,1,1,1,0,1
A01635124,1,1,1,1,0,1
A01656374,1,1,1,1,0,1
A01026640,1,1,1,1,0,1
A01067532,1,1,1,1,0,1
A01635290,1,0,1,1,0,1
A01655432,1,1,1,1,0,1
A01026107,1,1,1,1,0,0
A01026106,1,1,1,1,0,1
A01026427,1,1,1,1,0,0
A01026113,1,1,1,1,0,1
A01026278,1,1,1,1,0,1
A01026110,1,1,1,1,0,1
A01746619,1,1,1,1,0,1
A01026203,1,1,1,1,0,1
A01656015,1,1,1,1,0,1
A01635393,1,1,1,1,0,1
A01655825,1,1,1,1,0,1
A00344777,1,1,1,1,0,0
A01026173,1,1,1,1,0,1
A01746819,1,1,1,1,0,1
A01635390,1,1,1,1,0,1
A01026364,1,1,1,1,0,1
A01747013,1,1,1,1,0,1
A01747114,1,1,1,1,0,1
A01798164,1,1,1,1,0,1
A01747613,1,1,1,1,0,1
A01656317,1,1,1,1,0,1
A01368699,1,1,1,1,0,0
A01635520,1,1,1,1,0,1
A01252377,1,1,1,1,0,1
A01568713,1,1,1,1,0,0
A01247232,1,1,1,1,0,1
A01026309,1,1,1,1,0,0
A01747027,1,1,1,1,0,1
A01026327,1,1,1,1,0,1
A01026324,1,1,1,0,0,1
A01748292,1,1,1,1,0,1
A01635783,0,1,1,1,0,1
A01067375,1,1,1,1,0,1
A00227270,1,1,1,1,0,1
A01740801,1,1,1,1,0,1
A01569138,1,1,1,1,0,1
A01747199,1,1,1,1,0,1
A01368541,1,1,1,1,0,1
A01252601,1,1,1,1,0,0
A01747150,1,1,1,1,0,1
A01747146,1,1,1,1,0,1
A01635475,1,1,1,1,0,1
A01026447,1,1,1,1,0,1
A01747153,1,1,1,1,0,1
A01026486,1,1,1,1,0,1
A00227254,1,1,1,1,0,1
A01747213,1,1,1,1,0,0
A01747208,1,1,1,1,0,1
A01635487,1,1,1,1,0,1
A01635777,1,1,1,1,0,1
A01747167,1,1,1,1,0,1
A01747178,1,1,1,1,1,1
A01747202,1,1,1,1,0,0
A01635802,1,1,1,1,0,1
A00227286,1,1,1,1,0,1
A01747562,1,1,1,1,0,1
A01747336,1,1,1,1,0,1
A01747429,1,1,1,1,0,1
A01747363,1,1,1,1,0,1
A01747333,1,1,1,1,0,1
A01747385,1,1,1,1,0,0
A01747789,1,1,1,1,0,1
A01747444,1,1,1,1,0,1
A01747394,1,1,1,1,0,1
A01747432,0,1,1,1,0,1
A01747478,1,1,1,1,0,1
A01747443,1,1,1,1,0,1
A01747364,1,1,1,1,0,0
A01747425,1,1,1,0,0,1
A01423688,1,1,1,1,0,1
A01635691,1,1,1,1,0,1
A01747836,1,1,1,1,0,1
A01747375,1,1,1,1,0,1
A01635694,1,1,1,1,0,1
A01747446,1,1,1,1,0,1
A01423608,1,1,1,1,0,1
A01747641,1,1,1,1,0,1
A01747794,1,1,1,1,0,1
A01635689,1,1,1,1,0,1
A01747539,1,1,1,1,0,1
A01747461,1,1,1,1,0,1
A01275572,1,1,1,1,0,1
A01754370,1,1,1,1,0,1
A01635129,1,1,1,1,0,1
A01655426,1,1,1,1,0,1
A01746802,1,1,1,1,0,1
A01026509,1,1,1,1,0,1
A01747603,1,1,1,1,0,1
A01754463,1,1,1,1,0,1
A01746794,1,1,1,1,0,1
A01026835,1,1,1,0,0,1
A01275746,1,1,1,1,0,0
A01656706,1,1,1,1,1,0
A01642041,1,1,1,1,0,1
A01641325,1,1,1,1,0,1
A01636011,1,1,1,1,0,1
A01748723,1,1,1,1,0,1
A01026653,1,1,1,1,0,1
A01540851,1,1,1,1,0,1
A01635773,1,1,1,1,0,0
A01246372,1,1,1,1,0,1
A01656376,1,1,1,1,0,1
A01742214,1,1,1,1,0,1
A01636682,1,1,1,1,0,1
A01747541,1,1,1,1,0,1
A01747861,1,1,1,1,0,1
A01423659,1,0,1,1,0,1
A01747883,1,1,1,1,0,1
A01748531,1,1,1,1,0,1
A01747860,1,1,1,1,0,1
A01368820,1,1,1,1,0,1
A01747809,1,1,1,1,0,1
A01748205,1,1,1,1,0,1
A01748431,1,1,1,1,1,1
A01748039,1,1,1,1,0,1
A01656288,1,1,1,1,0,1
A01748001,1,1,1,1,0,1
A01748023,1,1,1,1,0,1
A01636024,1,1,1,1,0,1
A01656074,1,1,1,1,0,1
A01747907,1,1,1,1,0,1
A01747934,1,1,1,1,0,1
A01747944,1,1,1,1,0,1
A01026606,1,1,1,1,0,0
A01656183,1,1,1,1,0,1
A01747978,1,1,1,1,0,1
A01747986,1,1,1,1,0,1
A01747989,1,1,1,1,0,1
A01740876,1,1,1,1,0,1
A01748109,1,1,1,1,0,1
A01026893,1,1,1,1,0,1
A01748888,1,1,1,1,0,1
A01656286,1,1,1,1,0,1
A01656324,1,1,1,1,0,1
A01748117,1,1,1,1,0,1
A01748203,1,1,1,1,0,1
A01657217,1,1,1,1,0,1
A01748082,1,1,1,1,0,1
A01748095,1,1,1,1,0,1
A01657094,1,1,1,1,0,1
A01656361,1,1,1,0,0,1
A01235670,1,1,1,1,0,1
A01748120,1,1,1,1,0,1
A01656384,1,1,1,1,0,1
A01027052,1,1,1,1,0,0
A01748234,1,1,1,1,0,1
A01027026,1,1,1,1,0,1
A01748213,1,1,1,1,0,1
A01656364,1,1,1,1,0,1
A01027296,1,1,1,1,0,1
A01656453,1,1,1,1,0,1
A01661089,1,1,1,1,0,1
A01656642,1,1,1,1,1,1
A01657095,1,1,1,1,0,1
A01748222,1,1,1,1,0,1
A01748441,1,1,1,1,0,1
A01704969,1,1,1,1,0,1
A01369077,1,1,1,1,0,1
A01705191,0,1,1,1,1,1
A01027067,1,1,1,1,0,1
A01748259,1,1,1,1,0,1
A01656458,1,1,1,1,0,1
A01748283,1,1,1,1,0,0
A01749041,1,1,1,1,0,1
A01748246,1,1,1,1,0,1
A01352082,1,1,1,1,0,1
A01657175,1,1,1,1,0,1
A01748670,1,1,1,1,0,1
A01656604,1,1,1,1,0,1
A01198247,1,1,1,1,0,1
A01748278,1,1,1,1,0,1
A01748270,1,1,1,1,0,0
A01656620,1,1,1,1,0,1
A01636686,1,1,1,1,0,1
A01656603,1,1,1,1,0,1
A01748467,1,1,1,1,0,0
A01748852,1,1,1,1,0,1
A01748551,1,1,1,1,0,1
A01656824,1,1,1,1,0,1
A01369244,1,1,1,1,0,1
A01781339,1,1,1,1,0,1
A01656993,1,1,1,1,0,1
A01636980,1,1,1,1,0,1
A00827123,1,1,1,1,0,1
A01641184,1,1,1,1,0,1
A01642398,1,1,1,1,0,1
A01657143,1,1,1,1,0,1
A01748833,1,1,1,1,0,1
A01748835,1,1,1,1,0,1
A01748800,1,1,1,1,0,1
A01640688,1,1,1,1,0,1
A01748805,0,1,1,1,0,0
A01253721,1,1,1,1,0,1
A01028182,1,1,1,1,0,1
A01027450,1,0,1,1,0,1
A01252831,0,1,1,1,0,1
A01642240,1,1,1,1,0,1
A01750253,1,1,1,1,0,1
A01638146,1,1,1,1,1,1
A01638730,1,1,1,1,0,1
A01253309,1,1,1,1,0,1
A01638771,1,1,1,1,0,1
A01659793,1,0,1,1,0,1
A01657629,1,1,1,1,0,1
A01029941,1,1,1,0,0,1
A01028592,1,0,1,1,0,1
A01752168,1,1,1,1,0,1
A01750414,1,1,1,1,0,1
A01750599,1,1,1,1,0,1
A01029133,0,1,1,1,0,1
A01752657,1,1,1,1,1,1
A01706707,1,1,1,1,0,1
A00831033,1,1,1,1,0,1
A01753180,1,1,1,1,0,1
A01781238,1,1,1,1,0,1
A01640314,1,1,1,1,0,1
A01562352,1,1,1,1,0,1
A01751575,1,1,1,1,0,1
A01662155,1,1,1,1,0,1
A01659202,1,1,1,1,0,1
A01660162,1,1,1,1,0,1
A01781318,1,1,1,1,0,1
A01639033,1,1,1,1,0,1
A01639824,1,1,1,1,0,1
A01781708,1,1,1,1,0,1
A01753502,1,1,1,1,0,1
A01782006,1,1,1,1,0,1
A01753834,1,1,1,1,0,1
A01639632,1,1,1,1,0,1
A01752663,1,1,1,1,0,1
A01753132,1,1,1,1,0,1
A01640436,1,1,1,1,0,1
A01781935,1,1,1,1,0,1
A01781692,1,0,1,1,0,1
A01752194,1,1,1,1,0,1
A01640863,1,1,1,1,0,1
A01640900,1,1,1,1,0,1
A01753836,1,1,1,1,1,0
A01660897,1,1,1,1,0,1
A01640824,1,1,1,1,0,1
A01641182,1,1,1,1,0,1
A01641044,1,1,1,1,0,1
A01782386,1,1,1,1,0,1
A01254035,1,1,1,1,0,1
A01781897,1,1,1,1,0,1
A01753922,1,1,1,1,0,1
A01753924,1,1,1,1,0,1
A01782435,1,1,1,1,0,1
A01660331,1,1,1,1,0,1
A01659764,1,1,1,1,0,1
A01639902,1,1,1,1,0,1
A01781982,1,1,1,1,0,1
A01661649,1,1,1,1,0,1
A01661175,1,1,1,1,0,1
A01753828,1,1,1,1,0,1
A01753878,1,1,1,1,0,1
A01661420,1,1,1,1,0,1
A01641461,1,1,1,1,0,1
A01424572,1,1,1,1,0,1
A01781072,1,1,1,1,0,1
A01641334,1,1,1,1,0,0
A01782866,1,1,1,1,0,1
A01661459,1,1,1,1,0,1
A01753955,1,1,1,1,0,1
A01752810,1,1,1,0,0,1
A01781545,1,1,1,1,0,1
A01782691,1,1,1,1,0,1
A01661466,1,1,1,1,0,1
A01662162,1,1,1,1,0,1
A01661492,1,1,1,1,0,1
A01660937,1,1,1,1,0,1
A01660506,1,1,1,1,0,1
A01640753,1,1,1,1,0,1
A01661728,1,1,1,1,0,1
A01661185,1,1,1,1,0,1
A01781685,1,1,1,1,0,1
A01641335,1,1,1,1,0,1
A01640871,1,1,1,1,0,1
A01640860,1,1,1,1,0,1
A01661452,1,1,1,1,0,1
A01782123,1,1,1,1,0,1
A01781995,1,1,1,1,0,1
A01641035,1,1,1,1,0,1
A01641562,1,1,1,1,0,1
A01661097,1,1,1,1,0,1
A01754731,1,1,1,1,0,1
A01642303,1,1,1,1,0,1
A01641958,1,1,1,1,0,1
A01754656,1,1,1,1,0,1
A01771112,1,1,1,1,0,1
A01782813,1,1,1,1,0,1
A01642010,1,1,1,1,0,1
A01641782,1,1,1,1,0,1
A01641777,1,1,1,1,0,1
A01642077,1,1,1,1,0,1
A01641922,1,1,1,1,0,1
A01640874,1,1,1,1,0,1
A01753925,1,1,1,1,0,1
A01753357,1,1,1,1,0,1
A01641103,1,1,1,1,0,1
A01783170,1,1,1,0,0,1
A01783243,1,1,1,1,0,1
A01798000,1,1,1,1,0,1
A01783203,1,1,1,1,0,1
A01641570,1,1,1,1,0,1
A01662620,1,1,1,1,0,1
A01782005,1,1,1,1,0,1
A01661441,1,1,1,1,0,1
A01742392,1,1,1,1,0,1
A01661430,1,1,1,1,0,1
A01661703,1,1,1,1,0,1
A01254071,1,1,1,0,0,1
A01660987,1,1,1,1,0,1
A01641459,1,1,1,1,0,0
A01782916,1,1,1,1,0,0
A01662496,1,1,1,1,0,1
A01782982,1,1,1,1,0,1
A01753863,1,1,1,1,0,1
A01424839,1,1,1,1,0,1
A01782021,1,1,1,1,0,1
A01661176,1,1,1,1,0,1
A01742456,0,1,1,1,0,1
A01254325,1,1,1,1,0,1
A01641549,1,1,1,1,0,1
A01640817,1,1,1,1,0,1
A01782850,1,1,1,1,0,0
A00833224,1,1,1,1,0,1
A01782248,1,1,1,1,0,1
A01754416,1,1,1,1,0,1
A01641337,1,1,1,1,0,1
A01782132,0,1,1,1,0,1
A01661423,1,1,1,1,0,1
A01754866,1,1,1,1,0,1
A01783376,1,1,1,1,0,1
A01625549,1,1,1,1,0,0
A01662478,1,1,1,1,0,1
A01782469,1,1,1,1,0,1
A01662657,1,1,1,1,0,1
A01641762,1,1,1,1,0,1
A01783086,1,1,1,1,0,1
A01662164,1,1,1,1,0,1
A01783267,1,1,1,1,0,1
A01662165,1,1,1,1,0,1
A01641610,1,1,1,1,0,1
A01661408,1,1,1,1,0,1
A01254154,1,1,1,1,0,1
A01541806,1,1,1,1,0,1
A01662632,1,1,1,1,0,1
A01754893,1,1,1,1,0,1
A01641702,1,1,1,1,0,1
A01754415,1,1,1,1,0,1
A01642006,1,1,1,1,0,1
A01754858,1,1,1,1,0,1
A01783237,1,1,1,1,0,1
A01641707,1,1,1,1,0,1
A01662290,1,1,1,1,0,1
A01742342,1,1,1,1,0,1
A01641608,1,1,1,1,0,1
A01641993,1,1,1,1,0,1
A01754291,1,1,1,1,0,1
A01661893,1,1,1,1,0,1
A01662482,1,1,1,1,0,1
A01641690,1,1,1,1,0,1
A01641748,1,1,1,1,0,1
A01754890,1,1,1,1,0,1
A01782987,1,1,1,1,0,1
A01783273,1,1,1,1,0,1
A01798028,1,1,1,1,0,1
A01783377,1,1,1,1,0,1
A01661590,1,1,1,1,0,1
A01662768,1,1,1,1,0,1
A01798012,1,1,1,1,0,1
A01662798,1,1,1,1,0,1
A01661967,1,1,1,1,0,1
A01662197,1,1,1,1,0,1
A01754478,1,1,1,1,0,1
A01662443,1,1,1,1,0,1
A01798090,1,1,1,1,0,1
A01783378,1,1,1,1,0,1
A01642173,1,1,1,1,0,1
A01662557,1,1,1,1,0,1
A01783296,1,1,1,1,0,0
A01662537,1,1,1,1,0,1
A01798118,1,1,1,1,0,1
A01783375,1,1,1,1,0,1
A01662511,1,1,1,1,0,1
A01641648,1,1,1,1,0,1
A01642330,1,1,1,1,0,1
A01662809,0,1,1,1,1,1
A01635517,1,1,1,1,0,1
A00232282,1,1,1,1,0,1
A01275752,1,1,1,1,0,1
A01740781,0,1,1,1,1,1
A01633816,1,1,1,1,0,1
A01654050,1,1,1,1,0,1
A01067187,1,1,1,1,0,1
A01568322,0,0,1,1,0,1
A01422953,1,1,1,1,0,1
A01367061,1,1,1,1,0,1
A01620544,1,1,1,1,0,1
A01025123,1,1,1,1,0,1
A01653974,1,1,1,1,0,1
A01781729,1,1,1,1,0,1
A01634136,1,1,1,1,0,1
A01781236,1,1,1,1,0,1
A01351808,1,1,1,1,0,1
A01634190,1,1,1,1,0,1
A01745373,1,1,1,1,0,1
A01654207,1,1,1,1,0,1
A01655367,1,1,1,1,0,1
A01025102,1,1,1,1,0,1
A01423403,1,1,1,1,0,1
A01745674,1,1,1,1,0,1
A01173874,1,1,1,1,0,1
A01745642,1,1,1,1,1,1
A01654621,1,1,1,1,0,1
A01654435,1,1,1,1,0,0
A01636844,1,1,1,1,0,1
A01745838,1,1,1,1,1,1
A01275214,1,1,1,1,1,1
A01746262,1,1,1,1,1,1
A01746058,0,1,1,1,0,1
A01746061,1,1,1,1,0,1
A01740869,1,1,1,1,0,1
A01654922,1,1,1,1,0,1
A01745556,1,1,1,1,0,1
A01655347,1,1,1,1,0,1
A01284535,1,1,1,1,0,1
A01655171,1,1,1,0,0,1
A01026230,1,1,1,1,0,1
A01233865,1,1,1,1,0,1
A01746234,1,1,1,0,0,1
A01746323,1,0,1,1,0,1
A01655568,1,1,1,1,0,1
A01026221,1,1,1,1,0,1
A01026262,1,1,1,0,0,0
A01026137,1,1,1,1,0,1
A01655796,1,1,1,1,0,1
A01746990,1,1,1,1,0,1
A01026217,1,1,1,1,0,1
A01746608,1,1,1,1,0,1
A01026198,1,1,1,1,0,1
A01655343,1,1,1,1,0,1
A00344778,1,1,1,1,0,1
A01366004,1,1,1,1,0,1
A01740637,1,1,1,1,0,1
A01366010,1,1,1,1,0,1
A01365877,1,1,1,1,0,1
A01782489,1,1,1,1,0,1
A01026222,1,1,1,1,0,1
A01655843,1,1,1,1,0,1
A01366234,1,1,1,1,0,1
A01652120,1,1,1,1,0,1
A01378380,1,1,1,1,0,1
A01378474,1,1,1,1,0,1
A01652439,1,1,1,1,0,1
A01378776,1,1,1,1,0,1
A01652786,1,1,1,1,0,1
A01653855,1,1,1,1,0,1
A01638450,1,1,1,1,0,1
A01024937,0,1,1,1,0,1
A01633707,1,1,1,1,0,1
A01656418,1,1,1,1,0,1
A01656474,1,1,1,1,0,1
A01748047,0,1,1,1,0,1
A01656051,1,1,1,1,0,1
A01747872,1,1,1,1,0,1
A01369170,1,1,1,1,0,1
A01782017,1,1,1,1,0,1
A01636064,1,1,1,1,0,1
A01656056,1,1,1,1,0,1
A01636002,1,1,1,1,0,1
A01026604,1,1,1,1,0,1
A01747886,1,1,1,1,0,1
A01748013,1,1,1,1,0,1
A01636007,1,1,1,1,0,1
A01656065,1,1,1,1,0,1
A01747033,1,1,1,1,0,0
A01747900,1,1,1,1,0,1
A01656068,1,1,1,1,0,1
A01656073,1,1,1,1,0,1
A01654608,1,1,1,1,0,1
A01423687,1,1,1,1,0,1
A01747817,1,1,1,1,0,1
A01026830,1,1,1,1,0,1
A01747918,1,1,1,0,0,1
A01747022,1,1,1,1,0,0
A01656343,1,1,1,1,0,1
A01635983,1,1,1,1,0,1
A01026360,1,1,1,1,0,0
A01635438,1,1,1,1,0,1
A01655833,1,1,1,1,0,1
A01026339,1,1,1,1,0,1
A01423576,1,1,1,1,0,0
A01655889,1,1,1,1,0,0
A01635381,1,1,1,1,0,0
A01635409,1,1,1,1,0,1
A01620732,1,1,1,1,0,1
A01026354,1,1,1,1,0,1
A01655899,1,1,1,1,0,1
A01747129,1,1,1,1,0,1
A01635515,1,1,1,1,0,1
A01635434,1,1,1,1,0,1
A01748687,1,1,1,1,0,1
A01635453,1,1,1,1,0,1
A01026310,1,1,1,1,0,1
A01252369,1,1,1,1,0,1
A00344747,1,1,1,1,0,0
A01026289,1,1,1,1,0,1
A01635455,1,1,1,1,0,1
A01635514,1,1,1,1,0,1
A01635518,1,1,1,1,0,1
A01747183,1,1,1,1,0,1
A01275819,0,1,1,1,0,0
A00572188,1,1,1,1,0,1
A01636233,1,1,1,1,0,1
A01252540,0,1,1,1,0,1
A01635451,1,1,1,1,0,1
A01732544,1,1,1,1,0,0
A01252446,1,1,1,1,0,1
A01748065,1,1,1,1,0,1
A01635563,1,1,1,1,0,1
A01026432,1,1,1,1,0,1
A00227276,1,1,1,1,0,1
A00227256,1,1,1,1,0,1
A01748005,1,1,1,1,0,1
A01747548,1,1,1,1,0,1
A01747365,1,1,1,1,0,1
A01026440,1,1,1,1,0,0
A01423589,1,1,1,1,0,1
A01026608,1,1,1,1,0,1
A01747378,1,1,1,1,0,1
A01613536,1,1,1,1,0,1
A01747344,1,1,1,1,0,1
A01368650,1,1,1,1,0,1
A01747452,1,1,1,1,0,1
A01636013,1,1,1,1,0,1
