ID,CAG AD25 (POR CREDITOS),SERVICIO SOCIAL,DISCIPLINAR ACREDITADA,DISCIPLINARES Extra,ORIENTACION,WA,Requisito
A01752724,0,1,0,1,0,0,0
A01640028,0,1,0,1,0,0,0
A01352471,0,0,0,1,0,0,0
A01752710,0,1,0,1,0,0,0
A01752858,0,1,0,0,0,0,0
A01660124,0,1,0,1,0,0,0
A01770177,0,1,0,1,0,0,0
A01665991,0,1,0,1,0,0,0
A01644729,0,1,0,1,0,0,0
A01752930,0,1,0,1,0,0,0
A01752997,0,1,0,1,0,0,0
A01660262,0,1,0,1,0,0,0
A01752895,0,1,0,1,0,0,0
A01660489,0,1,0,0,0,0,0
A01753010,0,1,0,1,0,0,0
A01753112,0,1,0,0,0,0,0
A01753011,0,1,0,1,0,0,0
A01753110,0,1,0,0,0,0,0
A01781721,0,1,0,1,0,0,0
A01781565,0,1,0,1,0,0,0
A01660763,0,1,0,1,0,0,0
A01753324,0,1,0,1,0,0,0
A01753278,0,1,0,1,0,0,0
A01781814,0,1,0,1,0,0,0
A01666549,0,1,0,1,0,0,0
A01781801,0,1,0,0,0,0,0
A01660757,0,1,0,1,0,0,0
A01660817,0,1,0,1,0,0,0
A00834409,0,1,0,1,0,0,0
A01800809,0,1,0,1,0,0,0
A01641837,0,1,0,1,0,0,0
A01783188,0,1,0,1,0,0,0
A01425037,0,1,0,0,0,0,0
A07045944,0,1,0,0,0,0,0
A01645447,0,1,0,1,0,0,0
A01784038,0,1,0,1,0,0,0
A01783814,0,0,0,1,0,0,0
A01643390,0,1,0,0,0,0,0
A01644018,0,1,0,1,0,0,0
A01666241,0,1,0,1,0,0,0
A01644124,0,1,0,1,0,0,0
A01784609,0,1,0,1,0,0,0
A00574110,0,1,0,0,0,0,0
A00838100,0,1,0,1,0,0,0
A01667141,0,1,0,0,0,0,0
A01645592,0,1,0,1,0,0,0
A01644916,0,1,0,0,0,0,0
A01644368,0,1,0,1,0,0,0
A01644657,0,1,0,1,0,0,0
A01644879,0,1,0,0,0,0,0
A00839781,0,1,0,0,0,0,0
A00840319,0,1,0,1,0,0,0
A01644947,0,1,0,1,0,0,0
A01785013,0,1,0,1,0,0,0
A01645074,0,1,0,1,0,0,0
A01665378,0,1,0,1,0,0,0
A01340153,0,1,0,0,0,0,0
A01666177,0,1,0,1,0,0,0
A01785051,0,1,0,1,0,0,0
A01644647,0,1,0,0,0,0,0
A01800660,0,1,0,0,0,0,0
A01644371,0,1,0,1,0,0,0
A01800172,0,1,0,1,0,0,0
A01800477,0,1,0,1,0,0,0
A01278182,0,1,0,0,0,0,0
A01645071,0,1,0,1,0,0,0
A01800102,0,1,0,1,0,0,0
A01644609,0,1,0,1,0,0,0
A01738084,0,1,0,0,0,0,0
A01784979,0,1,0,1,0,0,0
A01801578,0,1,0,1,0,0,0
A01665630,0,0,0,1,0,0,0
A01800226,0,1,0,1,0,0,0
A01667032,0,1,0,1,0,0,0
A01800227,0,1,0,1,0,0,0
A01665056,0,1,0,1,0,0,0
A01666355,0,1,0,1,0,0,0
A01800400,0,1,0,1,0,0,0
A01666217,0,1,0,1,0,0,0
A01743250,0,1,0,1,0,0,0
A01644511,0,1,0,0,0,0,0
A01665450,0,1,0,1,0,0,0
A01645124,0,1,0,0,0,0,0
A01645111,0,0,0,1,0,0,0
A01644940,0,1,0,1,0,0,0
A01772314,0,1,0,1,0,0,0
A01645008,0,1,0,0,0,0,0
A01645216,0,1,0,1,0,0,0
A01645225,0,1,0,1,0,0,0
A01801103,0,1,0,1,0,0,0
A01665635,0,1,0,1,0,0,0
A01666843,0,1,0,1,0,0,0
A01667128,0,1,0,1,0,0,0
A01665909,0,1,0,1,0,0,0
A01645140,0,1,0,1,0,0,0
A01742927,0,1,0,1,0,0,0
A01644659,0,1,0,1,0,0,0
A01644875,0,1,0,1,0,0,0
A01645125,0,1,0,0,0,0,0
A01665597,0,1,0,1,0,0,0
A01743274,0,1,0,0,0,0,0
A01645855,0,1,0,1,0,0,0
A01645404,0,1,0,1,0,0,0
A01645315,0,1,0,1,0,0,0
A01644975,0,1,0,0,0,0,0
A01666394,0,1,0,1,0,0,0
A01645320,0,1,0,0,0,0,0
A01644776,0,1,0,0,0,0,0
A01800737,0,1,0,1,0,0,0
A01645138,0,1,0,0,0,0,0
A01785550,0,1,0,0,0,0,0
A01711978,0,1,0,0,0,0,0
A01801571,0,1,0,1,0,0,0
A01785519,0,1,0,1,0,0,0
A00574207,0,1,0,1,0,0,0
A01665800,0,1,0,1,0,0,0
A01800739,0,1,0,1,0,0,0
A01665862,0,1,0,1,0,0,0
A01645395,0,1,0,1,0,0,0
A01785630,0,1,0,1,0,0,0
A01340193,0,1,0,1,0,0,0
A01666071,0,1,0,0,0,0,0
A01801389,0,1,0,1,0,0,0
A01645302,0,0,0,1,0,0,0
A01800946,0,1,0,1,0,0,0
A01645410,0,1,0,1,0,0,0
A01785563,0,1,0,1,0,0,0
A01785427,0,1,0,1,0,0,0
A01801158,0,1,0,1,0,0,0
A01666458,0,1,0,0,0,0,0
A01666150,0,1,0,1,0,0,0
A01785655,0,1,0,1,0,0,0
A01666811,0,1,0,1,0,0,0
A01800890,0,1,0,1,0,0,0
A01666607,0,1,0,1,0,0,0
A01738474,0,1,0,1,0,0,0
A01666159,0,1,0,1,0,0,0
A01800847,0,1,0,0,0,0,0
A01800925,0,1,0,1,0,0,0
A01403240,0,1,0,1,0,0,0
A01645657,0,1,0,1,0,0,0
A01666203,0,1,0,1,0,0,0
A01785701,0,1,0,1,0,0,0
A01800959,0,1,0,1,0,0,0
A01645407,0,1,0,0,0,0,0
A01645304,0,0,0,1,0,0,0
A01801099,0,1,0,0,0,0,0
A01801322,0,1,0,1,0,0,0
A01645860,0,1,0,1,0,0,0
A01785983,0,1,0,1,0,0,0
A01801017,0,1,0,1,0,0,0
A01666471,0,1,0,1,0,0,0
A01645559,0,1,0,1,0,0,0
A01801210,0,1,0,0,0,0,0
A01801178,0,1,0,1,0,0,0
A01666442,0,1,0,1,0,0,0
A01666310,0,1,0,1,0,0,0
A00574316,0,1,0,1,0,0,0
A01785878,0,1,0,1,0,0,0
A01801221,0,1,0,1,0,0,0
A01786135,0,1,0,0,0,0,0
A01666307,0,1,0,1,0,0,0
A01801478,0,1,0,0,0,0,0
A01801319,0,1,0,0,0,0,0
A01645487,0,1,0,1,0,0,0
A01666972,0,1,0,1,0,0,0
A01645921,0,1,0,1,0,0,0
A01666793,0,1,0,1,0,0,0
A01645996,0,1,0,1,0,0,0
A01785871,0,1,0,0,0,0,0
A01801251,0,1,0,1,0,0,0
A01666884,0,1,0,1,0,0,0
A01666604,0,1,0,1,0,0,0
A01645467,0,1,0,0,0,0,0
A01666921,0,1,0,1,0,0,0
A01801390,0,1,0,0,0,0,0
A01666789,0,0,0,1,0,0,0
A01645508,0,1,0,0,0,0,0
A01801655,0,1,0,0,0,0,0
A01801546,0,1,0,0,0,0,0
A01340148,0,1,0,1,0,0,0
A01645542,0,1,0,0,0,0,0
A01645835,0,1,0,1,0,0,0
A01786068,0,1,0,1,0,0,0
A01667056,0,1,0,1,0,0,0
A01666949,0,1,0,1,0,0,0
A01786202,0,1,0,1,0,0,0
A01801665,0,1,0,0,0,0,0
A01645895,0,1,0,1,0,0,0
A01278360,0,1,0,1,0,0,0
A01786346,0,1,0,1,0,0,0
A01667139,0,1,0,1,0,0,0
A01178526,0,1,0,0,0,0,0
A01801724,0,1,0,1,0,0,0
A01639096,0,1,0,1,0,0,0
A01540194,0,1,0,0,0,0,0
A01351800,0,1,0,0,0,0,0
A01654934,0,1,0,1,0,0,0
A01747037,0,1,0,1,0,0,0
A01747152,0,1,0,1,0,0,0
A01657309,0,1,0,1,0,0,0
A01748512,0,1,0,1,0,0,0
A01275926,0,1,0,1,0,0,0
A01645804,0,0,0,1,0,0,0
A01741578,0,1,0,0,0,0,0
A01027805,0,1,0,1,0,0,0
A01657560,0,1,0,1,0,0,0
A01657483,0,1,0,1,0,0,0
A01637289,0,1,0,1,0,0,0
A01637449,0,1,0,0,0,0,0
A01657468,0,1,0,1,0,0,0
A01657679,0,1,0,1,0,0,0
A01252911,0,1,0,1,0,0,0
A01067676,0,1,0,1,0,0,0
A07065645,0,1,0,1,0,0,0
A01620931,0,1,0,0,0,0,0
A01785161,0,1,0,1,0,0,0
A01645697,0,1,0,1,0,0,0
A01029204,0,1,0,1,0,0,0
A01638320,0,1,0,0,0,0,0
A01276280,0,1,0,1,0,0,0
A01643420,0,1,0,1,0,0,0
A01750715,0,1,0,1,0,0,0
A01645980,0,1,0,1,0,0,0
A01643951,0,1,0,1,0,0,0
A01029210,0,1,0,1,0,0,0
A01621029,0,1,0,0,0,0,0
A01029258,0,1,0,0,0,0,0
A01659371,0,1,0,1,0,0,0
A01029342,0,1,0,1,0,0,0
A01751512,0,1,0,1,0,0,0
A01659175,0,1,0,1,0,0,0
A01029331,0,1,0,0,0,0,0
A01569134,0,1,0,0,0,0,0
A01029354,0,0,0,1,0,0,0
A01752495,0,1,0,1,0,0,0
A01029359,0,1,0,1,0,0,0
A01029245,0,1,0,1,0,0,0
A01029305,0,1,0,1,0,0,0
A01029262,0,1,0,1,0,0,0
A01424349,0,0,0,1,0,0,0
A01659340,0,1,0,1,0,0,0
A01659181,0,1,0,0,0,0,0
A01425681,0,1,0,1,0,0,0
A01751392,0,1,0,0,0,0,0
A01751729,0,1,0,1,0,0,0
A01424373,0,1,0,1,0,0,0
A01029343,0,1,0,1,0,0,0
A01751615,0,1,0,1,0,0,0
A01612589,0,1,0,1,0,0,0
A01751327,0,1,0,1,0,0,0
A01751643,0,1,0,1,0,0,0
A01751331,0,1,0,0,0,0,0
A01639022,0,1,0,1,0,0,0
A01029234,0,0,0,1,0,0,0
A01659383,0,1,0,1,0,0,0
A01029240,0,1,0,1,0,0,0
A00227586,0,1,0,1,0,0,0
A01029538,0,1,0,1,0,0,0
A01769538,0,1,0,1,0,0,0
A01412388,0,1,0,1,0,0,0
A01639128,0,0,0,1,0,0,0
A01659061,0,1,0,1,0,0,0
A01659074,0,1,0,0,0,0,0
A01659083,0,1,0,1,0,0,0
A01751368,0,1,0,1,0,0,0
A01638993,0,1,0,1,0,0,0
A01751623,0,1,0,0,0,0,0
A01751370,0,1,0,1,0,0,0
A00227629,0,1,0,1,0,0,0
A01638956,0,1,0,1,0,0,0
A01751377,0,1,0,1,0,0,0
A01751435,0,1,0,1,0,0,0
A01751436,0,1,0,1,0,0,0
A01751437,0,1,0,0,0,0,0
A01638939,0,1,0,1,0,0,0
A01029500,0,0,1,1,0,0,0
A01751489,0,1,0,1,0,0,0
A01621058,0,1,0,1,0,0,0
A01639370,0,1,0,1,0,0,0
A01659507,0,1,0,0,0,0,0
A01639311,0,1,0,0,0,0,0
A01751452,0,1,0,1,0,0,0
A01424304,0,1,0,0,0,0,0
A01639352,0,1,0,1,0,0,0
A01751455,0,1,0,1,0,0,0
A01644531,0,1,0,1,0,0,0
A01751727,0,1,0,1,0,0,0
A01751718,0,1,0,0,0,0,0
A01029504,0,1,0,1,0,0,0
A01659188,0,1,0,1,0,0,0
A01781032,0,1,0,0,0,0,0
A01659647,0,1,0,1,0,0,0
A01639082,0,0,0,1,0,0,0
A01029873,0,1,0,0,0,0,0
A01659354,0,1,0,1,0,0,0
A01029465,0,1,0,1,0,0,0
A01659329,0,1,0,1,0,0,0
A00573012,0,1,0,0,0,0,0
A01659366,0,1,0,0,0,0,0
A01751631,0,1,0,1,0,0,0
A01029642,0,1,0,1,0,0,0
A01659123,0,1,0,1,0,0,0
A01659960,0,1,0,1,0,0,0
A01752454,0,1,0,0,0,0,0
A01752904,0,1,0,1,0,0,0
A01741782,0,1,0,1,0,0,0
A01639124,0,0,0,1,0,0,0
A01741823,0,1,0,1,0,0,0
A01253373,0,1,0,1,0,0,0
A01029687,0,1,0,0,0,0,0
A01029671,0,1,0,0,0,0,0
A01029616,0,1,0,1,0,0,0
A01751854,0,1,0,1,0,0,0
A01751949,0,1,0,0,0,0,0
A01352402,0,1,0,0,0,0,0
A01741636,0,1,0,1,0,0,0
A01639109,0,1,0,1,0,0,0
A01067907,0,1,0,1,0,0,0
A01639473,0,1,0,1,0,0,0
A01659447,0,0,0,1,0,0,0
A01769746,0,1,0,0,0,0,0
A01029784,0,1,0,1,0,0,0
A01639476,0,1,0,1,0,0,0
A01253568,0,1,0,0,0,0,0
A01751756,0,1,0,0,0,0,0
A01751823,0,1,0,1,0,0,0
A01659342,0,1,0,1,0,0,0
A01659728,0,1,0,1,0,0,0
A01752325,0,1,0,1,0,0,0
A01752366,0,1,0,1,0,0,0
A01752269,0,1,0,1,0,0,0
A01660720,0,1,0,1,0,0,0
A01659609,0,1,0,1,0,0,0
A01752506,0,1,0,0,0,0,0
A01781010,0,1,0,1,0,0,0
A01751856,0,1,0,1,0,0,0
A01751873,0,1,0,1,0,0,0
A01276580,0,1,0,1,0,0,0
A01659667,0,1,0,1,0,0,0
A01639435,0,1,0,1,0,0,0
A01659689,0,1,0,1,0,0,0
A01659449,0,1,0,1,0,0,0
A01659472,0,1,0,1,0,0,0
A01660005,0,1,0,1,0,0,0
A01781097,0,1,0,1,0,0,0
A01029809,0,1,0,1,0,0,0
A01752311,0,1,0,1,0,0,0
A01029844,0,0,0,1,0,0,0
A01752258,0,1,0,1,0,0,0
A01659677,0,1,0,1,0,0,0
A01029839,0,1,0,1,0,0,0
A01424430,0,1,0,1,0,0,0
A01286091,0,1,0,1,0,0,0
A01781095,0,1,0,1,0,0,0
A01659682,0,1,0,1,0,0,0
A01639503,0,1,0,0,0,0,0
A01770030,0,1,0,0,0,0,0
A01800840,0,1,0,0,0,0,0
A01612829,0,1,0,1,0,0,0
A01659456,0,1,0,0,0,0,0
A01752416,0,1,0,0,0,0,0
A01659974,0,1,0,1,0,0,0
A01752422,0,1,0,1,0,0,0
A01659660,0,0,0,1,0,0,0
A01659465,0,1,0,1,0,0,0
A01752569,0,1,0,1,0,0,0
A01541538,0,1,0,0,0,0,0
A01660499,0,1,0,0,0,0,0
A01735035,0,1,0,1,0,0,0
A01751979,0,1,0,1,0,0,0
A01752574,0,1,0,1,0,0,0
A01752439,0,1,0,1,0,0,0
A01639396,0,1,0,0,0,0,0
A01659548,0,1,0,1,0,0,0
A01753221,0,1,0,1,0,0,0
A01659942,0,1,0,1,0,0,0
A01781120,0,1,0,1,0,0,0
A01659462,0,1,0,1,0,0,0
A01541536,0,1,0,1,0,0,0
A01752461,0,1,0,1,0,0,0
A01659635,0,1,0,1,0,0,0
A01639354,0,1,0,1,0,0,0
A01659996,0,1,0,1,0,0,0
A00573226,0,1,0,1,0,0,0
A01781153,0,1,0,1,0,0,0
A01660110,0,1,0,1,0,0,0
A01424491,0,1,0,1,0,0,0
A01752615,0,1,0,1,0,0,0
A01707692,0,0,0,1,0,0,0
A01752634,0,1,0,1,0,0,0
A01659934,0,1,0,0,0,0,0
A01424513,0,1,0,1,0,0,0
A01752731,0,1,0,1,0,0,0
A01752701,0,1,0,1,0,0,0
A01752729,0,1,0,1,0,0,0
A01753243,0,1,0,0,0,0,0
A01174682,0,0,0,1,0,0,0
A01660204,0,1,0,1,0,0,0
A01752993,0,1,0,1,0,0,0
A01240397,0,1,0,1,0,0,0
A01424518,0,0,0,1,0,0,0
A01743418,0,1,0,1,0,0,0
A01660286,0,1,0,0,0,0,0
A01660098,0,1,0,1,0,0,0
A01801753,0,1,0,1,0,0,0
A01660076,0,0,0,1,0,0,0
A01424547,0,1,0,0,0,0,0
A01660235,0,0,0,1,0,0,0
A01752837,0,1,0,1,0,0,0
A01660386,0,1,0,0,0,0,0
A01660831,0,1,0,1,0,0,0
A01640235,0,1,0,0,0,0,0
A01752882,0,1,0,1,0,0,0
A01660242,0,1,0,1,0,0,0
A01660260,0,1,0,0,0,0,0
A01801177,0,1,0,0,0,0,0
A01781516,0,1,0,0,0,0,0
A01770342,0,1,0,1,0,0,0
A01276916,0,0,0,1,0,0,0
A01660405,0,1,0,0,0,0,0
A01660556,0,1,0,1,0,0,0
A01660459,0,1,0,0,0,0,0
A01753219,0,1,0,1,0,0,0
A01753046,0,1,0,1,0,0,0
A01640480,0,1,0,1,0,0,0
A01666815,0,1,0,1,0,0,0
A01737937,0,1,0,1,0,0,0
A01753149,0,1,0,0,0,0,0
A01660764,0,1,0,1,0,0,0
A01352496,0,1,0,1,0,0,0
A01660731,0,1,0,1,0,0,0
A01660725,0,1,0,0,0,0,0
A07045878,0,1,0,0,0,0,0
A01662166,0,1,0,1,0,0,0
A01782903,0,1,0,1,0,0,0
A01425009,0,1,0,1,0,0,0
A01643230,0,1,0,1,0,0,0
A00835922,0,1,0,0,0,0,0
A00837508,0,1,0,0,0,0,0
A01643585,0,1,0,1,0,0,0
A01644641,0,1,0,1,0,0,0
A01643956,0,1,0,1,0,0,0
A01799389,0,1,0,0,1,0,0
A01664109,0,1,0,1,0,0,0
A01643883,0,1,0,1,0,0,0
A01664936,0,1,0,0,0,0,0
A01666577,0,1,0,1,0,0,0
A01786295,0,1,0,0,0,0,0
A01799766,0,1,0,0,0,0,0
A01784850,0,1,0,1,0,0,0
A01644129,0,1,0,0,0,0,0
A01644971,0,1,0,1,0,0,0
A00838406,0,1,0,1,0,0,0
A01800617,0,1,0,0,0,0,0
A01665628,0,0,0,1,0,0,0
A01645518,0,1,0,1,0,0,0
A01785105,0,1,0,1,0,0,0
A01644880,0,1,0,1,0,0,0
A01278044,0,1,0,0,0,0,0
A01645590,0,0,0,1,0,0,0
A01644224,0,1,0,1,0,0,0
A01800176,0,1,0,1,0,0,0
A01644883,0,1,0,1,0,0,0
A01563657,0,1,0,0,0,0,0
A01645409,0,1,0,0,0,0,0
A01800509,0,1,0,1,0,0,0
A01784967,0,1,0,0,0,0,0
A01666137,0,1,0,0,0,0,0
A01800473,0,1,0,1,0,0,0
A01785384,0,1,0,0,0,0,0
A01665627,0,0,0,1,0,0,0
A01800483,0,1,0,1,0,0,0
A01644423,0,1,0,1,0,0,0
A01645412,0,1,0,1,0,0,0
A01785770,0,1,0,1,0,0,0
A01644877,0,1,0,1,0,0,0
A01644913,0,1,0,0,0,0,0
A01644942,0,1,0,1,0,0,0
A01645243,0,1,0,1,0,0,0
A01665065,0,1,0,1,0,0,0
A01785081,0,1,0,1,0,0,0
A01644768,0,1,0,1,0,0,0
A01800659,0,1,0,1,0,0,0
A01666691,0,1,0,0,0,0,0
A01800466,0,1,0,1,0,0,0
A01785316,0,1,0,0,0,0,0
A01644973,0,1,0,0,0,0,0
A01666301,0,0,0,1,0,0,0
A01644383,0,1,0,1,0,0,0
A01644584,0,1,0,1,0,0,0
A01644535,0,1,0,1,0,0,0
A01644533,0,1,0,1,0,0,0
A01645786,0,1,0,1,0,0,0
A01644603,0,1,0,1,0,0,0
A01403215,0,1,0,1,0,0,0
A01645070,0,1,0,1,0,0,0
A01785224,0,1,0,0,0,0,0
A01645121,0,1,0,0,0,0,0
A01785177,0,1,0,0,0,0,0
A01644639,0,1,0,1,0,0,0
A01665350,0,1,0,0,0,0,0
A01644977,0,1,0,1,0,0,0
A01666824,0,1,0,1,0,0,0
A01277954,0,1,0,1,0,0,0
A01801061,0,1,0,0,0,0,0
A01644786,0,1,0,1,0,0,0
A01738465,0,1,0,0,0,0,0
A01785176,0,1,0,0,0,0,0
A01800866,0,1,0,0,0,0,0
A01785319,0,1,0,0,0,0,0
A01785572,0,1,0,0,0,0,0
A01644779,0,1,0,1,0,0,0
A01645134,0,1,0,1,0,0,0
A01644735,0,1,0,1,0,0,0
A01645200,0,1,0,1,0,0,0
A01800482,0,1,0,1,0,0,0
A01645077,0,1,0,1,0,0,0
A01665674,0,1,0,1,0,0,0
A01785375,0,1,0,0,0,0,0
A01645105,0,1,0,1,0,0,0
A01800573,0,1,0,1,0,0,0
A01645705,0,1,0,1,0,0,0
A01785459,0,1,0,1,0,0,0
A01738099,0,1,0,0,0,0,0
A01645388,0,1,0,0,0,0,0
A01665999,0,1,0,1,0,0,0
A01800661,0,1,0,1,0,0,0
A01665806,0,1,0,0,0,0,0
A01645321,0,0,0,1,0,0,0
A01644917,0,1,0,1,0,0,0
A01785663,0,1,0,1,0,0,0
A01645272,0,1,0,0,0,0,0
A01644915,0,1,0,0,0,0,0
A01800623,0,1,0,1,0,0,0
A01800958,0,1,0,1,0,0,0
A01666116,0,1,0,1,0,0,0
A01646007,0,0,0,0,0,0,0
A01645145,0,1,0,1,0,0,0
A01785514,0,1,0,0,0,0,0
A01665906,0,1,0,1,0,0,0
A01645485,0,1,0,1,0,0,0
A01645457,0,1,0,0,0,0,0
A01785931,0,1,0,1,0,0,0
A01665901,0,1,0,1,0,0,0
A01786173,0,1,0,1,0,0,0
A01801508,0,1,0,1,0,0,0
A01645094,0,1,0,1,0,0,0
A01645142,0,1,0,1,0,0,0
A01800812,0,1,0,1,0,0,0
A01801384,0,1,0,1,0,0,0
A01666053,0,1,0,0,0,0,0
A01667257,0,1,0,1,0,0,0
A01785689,0,1,0,1,0,0,0
A01665995,0,1,0,1,0,0,0
A01666123,0,1,0,1,0,0,0
A01800951,0,1,0,1,0,0,0
A01666729,0,1,0,1,0,0,0
A01645202,0,1,0,1,0,0,0
A01666774,0,1,0,1,0,0,0
A01645314,0,1,0,1,0,0,0
A01645526,0,1,0,0,0,0,0
A01666184,0,1,0,1,0,0,0
A01666132,0,1,0,1,0,0,0
A01800846,0,1,0,1,0,0,0
A01666258,0,1,0,1,0,0,0
A01645209,0,1,0,0,0,0,0
A01801044,0,1,0,0,0,0,0
A01666621,0,1,0,1,0,0,0
A01645260,0,1,0,0,0,0,0
A01800989,0,1,0,0,0,0,0
A01666202,0,1,0,1,0,0,0
A01738675,0,1,0,0,0,0,0
A01801092,0,1,0,0,0,0,0
A01666378,0,1,0,1,0,0,0
A01785703,0,1,0,1,0,0,0
A01645391,0,1,0,1,0,0,0
A01645436,0,1,0,0,0,0,0
A01785847,0,1,0,0,0,0,0
A01801098,0,1,0,1,0,0,0
A01645463,0,1,0,0,0,0,0
A01666776,0,1,0,1,0,0,0
A01666294,0,1,0,1,0,0,0
A01785887,0,1,0,0,0,0,0
A01645574,0,1,0,1,0,0,0
A01666861,0,1,0,1,0,0,0
A01666722,0,1,0,1,0,0,0
A01666825,0,1,0,1,0,0,0
A01666732,0,1,0,1,0,0,0
A01801448,0,1,0,1,0,0,0
A00840243,0,1,0,1,0,0,0
A01801836,0,1,0,1,0,0,0
A01666730,0,1,0,1,0,0,0
A01801630,0,1,0,1,0,0,0
A01666882,0,1,0,1,0,0,0
A01666946,0,1,0,1,0,0,0
A01645818,0,1,0,0,0,0,0
A01801687,0,1,0,0,0,0,0
A01666847,0,1,0,1,0,0,0
A01666875,0,1,0,1,0,0,0
A01786174,0,1,0,1,0,0,0
A01801552,0,1,0,1,0,0,0
A01786116,0,1,0,1,0,0,0
A01801769,0,1,0,1,0,0,0
A01645833,0,1,0,1,0,0,0
A01667130,0,1,0,1,0,0,0
A01801692,0,1,0,0,0,0,0
A01786305,0,1,0,1,0,0,0
A01801715,0,1,0,1,0,0,0
A01773086,0,1,0,0,0,0,0
A01645906,0,1,0,1,0,0,0
A01786331,0,1,0,0,0,0,0
A01667237,0,1,0,0,0,0,0
A01645969,0,1,0,1,0,0,0
A01340199,0,1,0,0,0,0,0
A01801802,0,1,0,1,0,0,0
A01646001,0,1,0,0,0,0,0
A01421953,0,1,0,0,0,0,0
A01743162,0,1,0,1,0,0,0
A01664278,0,1,0,0,0,0,0
A01747359,0,1,0,1,0,0,0
A01741837,0,1,0,1,0,0,0
A01656273,0,1,0,1,0,0,0
A01026649,0,1,0,1,0,0,0
A01656614,0,1,0,1,0,0,0
A01741177,0,1,0,1,0,0,0
A01748893,0,0,0,1,0,0,0
A01637756,0,1,0,1,0,0,0
A01612521,0,1,0,0,0,0,0
A01067757,0,1,0,1,0,0,0
A01801755,0,1,0,1,0,0,0
A01749294,0,1,0,0,0,0,0
A01028402,0,1,0,1,0,0,0
A01174331,0,1,0,1,0,0,0
A01742759,0,1,0,0,0,0,0
A01352223,0,1,0,1,0,0,0
A01369817,0,0,0,1,0,0,0
A00227481,0,0,0,1,0,0,0
A01657533,0,0,0,1,0,0,0
A01749621,0,1,0,1,0,0,0
A01705850,0,0,0,1,0,0,0
A01658068,0,1,0,1,0,0,0
A01637971,0,1,0,1,0,0,0
A01276249,0,1,0,0,0,0,0
A01665266,0,1,0,1,0,0,0
A01769097,0,1,0,0,0,0,0
A01067709,0,1,0,1,0,0,0
A01658516,0,1,0,1,0,0,0
A01425782,0,1,0,0,0,0,0
A01741514,0,1,0,0,0,0,0
A01621033,0,1,0,0,0,0,0
A01029339,0,1,0,1,0,0,0
A01029211,0,1,0,1,0,0,0
A01029375,0,1,0,0,0,0,0
A01029235,0,1,0,1,0,0,0
A01659179,0,1,0,1,0,0,0
A01751303,0,1,0,0,0,0,0
A01751310,0,1,0,1,0,0,0
A01751312,0,1,0,1,0,0,0
A01029285,0,1,0,0,0,0,0
A01751315,0,1,0,1,0,0,0
A01029363,0,1,0,0,0,0,0
A01659046,0,1,0,1,0,0,0
A01029622,0,1,0,1,0,0,0
A01665149,0,1,0,1,0,0,0
A01029255,0,1,0,0,0,0,0
A01029466,0,1,0,1,0,0,0
A01751332,0,1,0,1,0,0,0
A01612566,0,1,0,0,0,0,0
A01769551,0,1,0,0,0,0,0
A01659152,0,1,0,1,0,0,0
A01659055,0,1,0,1,0,0,0
A01751427,0,1,0,1,0,0,0
A01751405,0,1,0,1,0,0,0
A01659623,0,1,0,1,0,0,0
A01352303,0,1,0,0,0,0,0
A01659146,0,1,0,1,0,0,0
A01751352,0,1,0,1,0,0,0
A01639002,0,1,0,0,0,0,0
A01659060,0,1,0,1,0,0,0
A01659349,0,1,0,1,0,0,0
A01638948,0,1,0,1,0,0,0
A01751469,0,1,0,1,0,0,0
A01621084,0,1,0,1,0,0,0
A01068063,0,1,0,1,0,0,0
A01029668,0,1,0,1,0,0,0
A01751748,0,1,0,1,0,0,0
A01659147,0,1,0,1,0,0,0
A01659145,0,1,0,1,0,0,0
A01612613,0,1,0,0,0,0,0
A01751444,0,1,0,1,0,0,0
A01659378,0,1,0,1,0,0,0
A01659110,0,1,0,0,0,0,0
A01424421,0,0,0,1,0,0,0
A01751451,0,1,0,1,0,0,0
A00572982,0,1,0,1,0,0,0
A01612635,0,1,0,1,0,0,0
A01660473,0,1,0,1,0,0,0
A01751547,0,1,0,0,0,0,0
A00227610,0,1,0,1,0,0,0
A01769558,0,0,0,1,0,0,0
A01751715,0,1,0,0,0,0,0
A01659411,0,1,0,1,0,0,0
A01276523,0,1,0,1,0,0,0
A01639134,0,1,0,1,0,0,0
A01751839,0,1,0,1,0,0,0
A01029522,0,1,0,0,0,0,0
A01751458,0,1,0,1,0,0,0
A01751530,0,1,0,1,0,0,0
A01029555,0,1,0,0,0,0,0
A01751853,0,1,0,1,0,0,0
A01659158,0,1,0,1,0,0,0
A01067877,0,1,0,1,0,0,0
A01751714,0,1,0,0,0,0,0
A01659184,0,1,0,0,0,0,0
A01659591,0,1,0,0,0,0,0
A01659370,0,1,0,1,0,0,0
A01751619,0,1,0,1,0,0,0
A01029678,0,1,0,1,0,0,0
A01751481,0,1,0,1,0,0,0
A00573064,0,1,0,0,0,0,0
A01659298,0,1,0,1,0,0,0
A01753115,0,1,0,1,0,0,0
A01752432,0,1,0,1,0,0,0
A01741668,0,1,0,1,0,0,0
A01751501,0,1,0,1,0,0,0
A01659386,0,1,0,1,0,0,0
A01659595,0,1,0,1,0,0,0
A01174557,0,1,0,1,0,0,0
A01741662,0,1,0,0,0,0,0
A01659351,0,1,0,1,0,0,0
A01029571,0,1,0,1,0,0,0
